case_id,M0_mech,M1_mech_llm,M2_llm
c8bb44ae1a15cf5bd1d47b9b,0.5482604419875153,0.6586083565891828,0.6611396249850778
ed1f6966355361223dcd15a1,0.5234252604830028,0.4596585844246911,0.4750701951702281
cf5eb78c3c6dd2041b26e8ca,0.5810218343541416,0.5955475607064482,0.5864887378096589
66e2e33099a2e7865c2ddc5a,0.5491841710321193,0.5422377095711403,0.5485410576782322
64fb54d05991b585298f5d49,0.5388298006880761,0.4698834455791482,0.4775889665572022
98cae0390125c7d6256fb34d,0.5685585244558689,0.5921857230316686,0.5717568593041737
03a79eb37da772bda84fffad,0.5213124326322518,0.5767346970403615,0.6141403083594847
af51e4031ae3028865d6c5ef,0.5114084113924845,0.4168151596869422,0.4377973079738874
53bc89f099008d5a7fd05b49,0.5127054106422453,0.4779933846660333,0.5172626226737755
300147c856be7537f8ada618,0.630211702111116,0.7252438320947461,0.6611986262184486
a3b50d574c8c02147656bb31,0.4750171657325557,0.4683142795478454,0.5118710724996028
ff5150749d23eb0008df5c31,0.5812588388613185,0.6056149171647496,0.5862988444255428
b7b717ac6a243c9b31726749,0.5965819475068679,0.5497859795467701,0.4959582062785754
cf305c28d77f8945dd603e7c,0.5521914342914865,0.6076706700933938,0.6169767703350347
f08c1fc05f27a6aa3aa97583,0.4928466159877004,0.4360837558158449,0.4764946419343931
f9da332672003844177625d9,0.5243422648791992,0.6033010583567767,0.6323561319024753
1fb09c15da6bb56ebb888d57,0.6009428808124525,0.4881944680928597,0.4314203443679464
08d29f4dabeb29370cd74c5a,0.4878376394231169,0.5044399985836088,0.5483423116920277
968d508e27ecd68f90aefa38,0.6011354910522496,0.6683031257901817,0.629001871991864
fac7c30ffbf5db0f3a5eef9d,0.5395390229746198,0.506428684023452,0.4946623373437843
68d0df1711c1856ead58dc95,0.4931206660673982,0.5839137525849543,0.6250305529762707
ae3c82110b367586202413ef,0.5980969929604398,0.6771573758140357,0.6516540438307998
0cafb4237a1a94dc073e25f7,0.5368633558534339,0.523321167245368,0.5255848583478652
d83561bd3833b0ae2a42e33e,0.5886579232011773,0.6815793942631247,0.6605285407823095
672e8c6f7625f8b45be569ec,0.5687662679916,0.5629676254725836,0.5363025977588814
ab68a1af1ffac66032c861ca,0.5737311521288959,0.6058169012075492,0.5875203757195349
2bcf85fc6424261c9d2e53a0,0.5130719002875221,0.4873335876028353,0.50646044990754
ded5afdd1c0b18eceed00764,0.5695506045097743,0.5421018150236422,0.5348186045712925
1e875da770da7e8bb5e4e16c,0.5374547037595951,0.5298228612707396,0.5335731826796217
7d6ddbc01ce23431d317fc86,0.597296574100078,0.542540785904481,0.4822206212027234
c684d797f7cfbebb41af601f,0.5162057612012345,0.5560760994674012,0.5990920625743921
3bbd2f3176f03c3c173f093f,0.5085764592563806,0.4169359888446705,0.4330476888786391
695a0c611b813a06fbcb6e01,0.5872072621659057,0.5601950467189362,0.5408069764429699
4fa3a7f69023df6370987300,0.5309240124098173,0.5010619127461413,0.5044721468943963
e9db980d04ffe6aba1f5bbc3,0.5987314723728994,0.5535352897641685,0.511243666817822
7dcda0cbcce519a91c273841,0.5070673272350984,0.4806709338248746,0.5079755465841904
be02d3d05168e9f0d8a31133,0.5167646013266796,0.5657358609422555,0.5971784816451642
bbce4091010b3bc5e2df9006,0.4911921554981808,0.5078952579789576,0.5491989523883509
636a72813e1e1a2359ff4c9d,0.6263432728392124,0.5892301243991076,0.527966345039372
9b212f792399468cd9260d50,0.583194877313932,0.4668185324783199,0.4322761603614147
7805d25bcdf2262d64294765,0.5190715976291694,0.4321191009768234,0.4594098572500675
880932f7808e00342e4bbb8f,0.5380946944489845,0.6192312147385552,0.6310401396872118
2c84cab266cf968c42d92606,0.5242229105575986,0.581738541305137,0.6106805337858486
d9d7903e456b2203aff9465e,0.5002536103118626,0.5249023603329014,0.5533145102361392
e35f31467ad7caafa72df6d3,0.5784630811356553,0.4789678373347612,0.4543630356167054
c371f25cfe15506bed71b279,0.5798358170284852,0.556117109465558,0.5337913635546091
24e366ce46cd72bd27c29abb,0.5608558371982422,0.6553731274772306,0.6530851775016555
7dbb0ababfd0951e3d804336,0.5536551051107659,0.5370165277626064,0.5392083179424162
05d0948055f2416b221012ff,0.589689692359923,0.5604431936044747,0.5371916738307959
7ce5f0e752c29078fc5e901b,0.5168073620110252,0.6175457253002555,0.6608446188182242
1ce3fc46f84baf3f2ed54a13,0.5103052798886206,0.4581034320359315,0.4887044597632933
49d0af4ef82ba38a669b6b13,0.5363901552121099,0.4757744083499162,0.4815480596821507
e1d71d45d4fde992fb54fb75,0.546322822526634,0.6215326267653112,0.627372926003128
d4d65636ab993f08e14f70dd,0.5137013233738238,0.5008972707783526,0.5254836507628834
c785dc2fa6e3764a7961ebd6,0.5265103495980448,0.5618503045013042,0.5840950141275341
7ed305d2908acd736040047a,0.6024426256472051,0.5222605421677996,0.4934544891299064
8eee3586c1fe892e48f54708,0.5191222220108181,0.6086056194500733,0.6307784288165168
a6b161e1cc2349733c44ac42,0.542604974449413,0.5481622966775956,0.5443069224539849
8e1674a888fb6c96399d635d,0.5797345339965356,0.4845193103590038,0.4514124636660669
276ea71c7a2f94439043f035,0.5965307395762857,0.6755958137696965,0.6440741087503101
bee6c55ec7e5cb860dc94bfd,0.4874075124130745,0.4231700862847998,0.4408120136823953
8a875243f15d2c85b5dad5d7,0.4989756580315587,0.4505641357890252,0.4936213847642727
794231869c9975cdf949464d,0.6124646252047975,0.5383908102132934,0.4664737552179888
ebffe4976b04a86202fa5e45,0.5640977919933748,0.6578806366470995,0.6480531409574957
fc749750a5441ec85a7c6cf2,0.5827827702115265,0.6398753163383766,0.6127490594858187
d9b766eee9899df43f475e0e,0.4814902829030857,0.5277940618103545,0.5764878954644346
b6875b87f859e5789fc6d9eb,0.5591720443210961,0.5848164210850929,0.5616145124446829
79c612f2e590dbe2eab55ed4,0.5281054325476146,0.5413136393000826,0.5610382762348838
ac2c3b933181d8d20eea8bcd,0.4930328805162789,0.5223053887352023,0.5637507847689258
6564387a78a5f53aee24b353,0.5220450286288678,0.4799915069265679,0.5001114727032931
1aff967bdbae53beac5a8ac9,0.63949748818591,0.7133824827603663,0.6604231814370046
00e41849f875b4a42ec28eb6,0.6018121789611743,0.4870721856859684,0.4405851217458243
5fdffd82e8b6a7b45428b80c,0.5647555041540374,0.511108688325113,0.492289936253413
22c1e2c0998626aa6f746755,0.5402196464011051,0.5079262507555938,0.5092562835500694
a9545bfcaebb6aa698a0cc8a,0.5684183520594612,0.6209140169704559,0.6039974810986386
233c600c3ba2f5cd8bcdfc06,0.5759328870391449,0.5135699014723889,0.4903098425719457
f800ac12293cae84c6608394,0.5216601365888079,0.5818258722106127,0.6074359207330038
19f6fa16e2f5033db284b511,0.5310923032463414,0.4336086937668703,0.4494389053034555
bdb2d8a3ddea9af0aa1d74b9,0.5679712739833708,0.5541541142795905,0.5371916738307959
b3412ff95b3fab7f63e5c5cd,0.5385257803875774,0.6238348046251397,0.6608446188182242
4d9afa6dbcce8878aa014b92,0.5057627540323283,0.5401425770367004,0.5831095237375401
89c29b7d4aaf81c71170e132,0.5564519561172143,0.4799820695428192,0.4809781074929941
a750ee36009471998aa4f2df,0.5638779525986769,0.5078532286235121,0.4857693964695312
1cae0a1380f31f88f84ce794,0.5861326915830316,0.6630930207523559,0.6462263362161199
500119860932782f509a2481,0.5209927276796986,0.5256739607817562,0.5339055883285065
2b83802ff21521c420731644,0.5486713201813086,0.5447945430391354,0.5379382308286278
6720e5ce110dc8a7cb86dff9,0.5613847133786001,0.4428927560749732,0.4454616193000353
2eaa91370fd19709afdf4dd2,0.5396315687348617,0.6217685792325787,0.6225736769062798
dcce9a66a3e62d6196e1359f,0.5336976657361467,0.6116575462576441,0.6143168558807195
ec20af9a9e2ef638ad856d4a,0.5722115194823628,0.5200865817600722,0.5002086141846653
f00076bec77f91f29c8b2c81,0.5404590367687602,0.5676649536562841,0.5751874850460982
a9a03a7bca23d4ef0934ff90,0.5523702021214552,0.6528235083116913,0.6505324534279393
b8cb8b6541b15e0aa22e3199,0.5126068356560954,0.5914193954409324,0.6313965332477482
675faae660372ab099fba8e0,0.5810862103223137,0.6077200936993897,0.5816286580829839
b1ce11b3224104ffe9758860,0.5560115631803345,0.4530065624279262,0.4431547016969817
8a562f2ce42c03061eb30daa,0.5450291123411597,0.4469257563217007,0.4574390314873697
69e55be7b97f2a8bb65a5231,0.5485535288198203,0.5031947627855151,0.4991069492433503
3d7e6b8a6700055b7a661d91,0.5265451061295016,0.4765940703942532,0.5187569088412186
c4becf510258e6251f9c9d30,0.5515531504370013,0.6330665996994285,0.6153165672178807
338506b0d43c51bfd639363c,0.5310691499119367,0.5588917129239487,0.5472509265818444
1814c91f80e48ec4a66de18b,0.5773066544782504,0.6097993795554862,0.5840839169571843
64354c16bca1b9217dcd34eb,0.517306627291338,0.4958859351187781,0.5110186645716979
7b96fddccd4b72d2949aa3f6,0.5276382040682671,0.4991112598166885,0.5025477291309883
38b4abf3afd74bac66375cb4,0.5739017064086003,0.5664834387585719,0.5392755669516271
97f2bc5aabd35296116f728d,0.5634061918637909,0.5488864957704355,0.5626688318343875
b93bfabed37eb813c3608710,0.5851356826159758,0.6498129385458908,0.637799311134925
676d94a4e0b32209eb4276c8,0.5356062760085727,0.4831624457263733,0.4948501878735825
38a5f415382e54173f1b221d,0.5482377163701084,0.5774366877737949,0.5770205890303857
eb6beb997bc7755485a309c1,0.5806291490481966,0.5464375042078703,0.5214634875154927
829acd41f42c74f00ca71abd,0.5483246105184463,0.537640186973903,0.5403449726227082
ca14c277c991cf4e0de9d925,0.5833943547952034,0.5977321237013026,0.5835192454549302
bbd2e4851067ff51dadaa6fa,0.5329034132291606,0.4812949417695601,0.496440654146555
7819bc90eae2b64f3693bf7b,0.5390923743828919,0.5634590314178598,0.5816232781118282
0d8a51cc9aa9efe3b54aee81,0.5101821738254055,0.4271103395059923,0.4637782800950648
7b6ab8f3571edf71fe9551a9,0.5644658955069679,0.6467389379668145,0.6370524622085579
d66e60462b107a90344fecaa,0.5106950289262073,0.5898735925562465,0.5999792056194821
6dab347d1d2f6f649322e8d2,0.5141691270080948,0.519874121226033,0.5204519582092855
cf1ef4baf1126a364f49edc9,0.5696578512555561,0.4545519756091555,0.4502404525461382
426ca80b33f61d005b2057ed,0.5304286868070912,0.567016397607275,0.572159147244934
24646ba23f7acd03919c053c,0.5418262020542515,0.5507573394522086,0.5635934153164509
3b8dd1bf97c7092487fc91c8,0.5512511067677255,0.5694764927667996,0.5479420567709725
14dfd10d07ca1259cfb0d472,0.5603842858873213,0.4615532156656542,0.4558812850753643
c434ffd538f67bf2ba792051,0.5720167619296368,0.6696924886870428,0.6492082066294658
681784d4b294a65e0549d6be,0.5789061171700737,0.6316126358681159,0.6306687514508371
d6f36c6b562457bc46a43e22,0.5362190154731856,0.5036446485403832,0.5288048287678961
b17bfe4dc534ed840c796cde,0.5877238806091797,0.6673677054167042,0.641364590976969
49c4290ac9a8cc3215249a22,0.5756435569945939,0.5550258517034183,0.5262749728163145
0914d07f08c8fc7e9a839f5c,0.5672249872354964,0.6642857887964428,0.648495150661057
9e9312de0b8a69ba1111d91a,0.5525933622267996,0.5801416921625578,0.585164228894988
65f4e00fcc4118c4c3ed881f,0.5563573354314009,0.5695068128573978,0.5613578473512562
9cbbdd53bf922b144b01c229,0.5095044633029309,0.5252146071429418,0.545984346218093
8ea39ea63c0a99234946c525,0.5427663065403102,0.434436473650215,0.4608955469792688
5b9926f027a28dbf0203b15d,0.5789061171700737,0.6316126358681159,0.6306687514508371
4b3b7c69c2d7bbf5de034a79,0.5758923215402948,0.4967705957525226,0.4778728674264256
9a8563eb197d8e86ceebc63f,0.5552665695511216,0.6231129805515949,0.6268739675234647
57031a735f14d582aa7f6847,0.5372111100108227,0.5937113364352993,0.6102711728520689
4cc7bd43be68a64bff978158,0.5456464528047095,0.536216877395614,0.5341527485309621
cb6ec1d49a1c3374718c9203,0.5667601054043154,0.6305846690574736,0.6161566726608587
dd17b776a07fd1dc55a0321e,0.5701509337062792,0.5501095475229667,0.5348965842072326
13c1acaaddf6ffbae6bd67f7,0.5222844350899385,0.5026710301007592,0.5036881265671929
a73a5e4f50129bb8425f9af9,0.5570471035340716,0.5328031621795886,0.5222980049921082
8abe36a56f6288a67126fd34,0.5556994272093695,0.5594528125173812,0.5722472409340438
d961215eb8a79b1ffbb86a26,0.5691103382021544,0.5168691825382504,0.5014230241276584
cb2a05f6f9caf869cfb10875,0.556871697606212,0.4571622936896793,0.4383187469188638
04c1aba66859ffedf7f48324,0.5437504644649374,0.5676769443270542,0.5771604036448246
089cc44f0e896bdc8da543e7,0.5415850438419653,0.5476042810826401,0.5543781490902672
9c519699e7c76fd8ddb46655,0.568020619281623,0.5017550815471967,0.4972402359004226
a71f80ee197b8c9a87591a38,0.5401587015237419,0.5477706672075884,0.5484800247791618
7a4025b364a2b0081c2051d2,0.5678020668069644,0.6380067619687355,0.6189767222655578
9e84d0396d939ead168c7763,0.5316728486355379,0.4923749593751533,0.5038588412490348
0d6f03ad01f99afc9b492eb0,0.5290682777130787,0.4750642305750569,0.4798299636932681
3d26acd31d2ac31cf2fcb16b,0.547668847893412,0.4945537355541963,0.4990079309579491
bd57bff33b2c999defc2bd0f,0.5659146772569659,0.6448970666021904,0.6474100654917392
7cec3cf57b3d9f7ff8cff848,0.5114632016683953,0.4597077463175433,0.4791379983196856
9431d081a29a05df09e94a23,0.5106301524751853,0.4261864893863573,0.4430663354749556
aa1e8b840573bb5215a54409,0.5491706121845434,0.5937631547033979,0.5812543066044519
be7f0a094924425052cedc9e,0.5245755050129616,0.5924372371196837,0.6035270173576468
b45eba74fcd42f10e35047fb,0.5395560029832907,0.6336253055051375,0.6399474425879356
5a5537f74c8ae579387860fa,0.5391322923950631,0.6024336459533202,0.6198668219687189
893916d59c3c814575926aa7,0.5616218983504832,0.5308964289941397,0.5175127941258773
820236b8a9e1347f4b72fe9d,0.5789061171700737,0.6316126358681159,0.6306687514508371
ca440d51d68b3e2351b7d38f,0.6110285939547464,0.6870771687917718,0.6918439680810513
8506e621d20057f7fe8a36e2,0.5312822167169974,0.4706047077211744,0.4698126902531065
ed616c416005c641310d6e58,0.5672872544722649,0.5628128767705844,0.5579724249779158
339d460f060a81a44027d3ff,0.5379368497057082,0.4917073421998938,0.4833742340613873
59cf50eb41f2bc198708c41c,0.5885268053523384,0.5152431189383591,0.5021343726726326
b346b3b768fc5bf922cc1dfd,0.5437002815633183,0.6123874809232654,0.6204947865313939
c39f5422cab899309a1f79c4,0.5530895363054842,0.6297243805034785,0.6439054577526873
05f69f2a03c62a9513c69871,0.5706581739311329,0.6643687529748845,0.6711865919134379
5cd475b697df2bb8c055d72e,0.5568971620211498,0.4527052016784108,0.4595042574993631
1c8f066b2b556f79787cc02d,0.5370001531829396,0.589487751204836,0.5808237279673731
52647b5a07e3e821235dcc59,0.569400533688336,0.5598286483128743,0.5572883197019969
a7ed88a34fd4747e0466845b,0.601650781379512,0.622047800644258,0.5891481253104058
fc33e7fbf166e8b291ae62a5,0.4978097813598026,0.519797894704489,0.5339945456357427
68e03fc6743ead5facbeb133,0.5577700501915215,0.6758255423696401,0.6786905857165437
57dbb0fa17a5e1654c7e4b49,0.5354493301148747,0.4484577553934955,0.4580439424807351
67944c17437a2c84073345e4,0.5719000302153987,0.4643402449020312,0.4632036940767022
dc2df7a128400fac278dd6f7,0.5585604664777413,0.6232526155573201,0.6344981868201094
00da050cdb33920ea90d7007,0.616843819613574,0.6233533906771741,0.5916758820338646
469b45b28f646cf45b95f133,0.493067531742681,0.4572355433606448,0.4783808370546516
3d345c5af7f5b936e14b03a6,0.5987265757845995,0.6658815238390038,0.6598941136285759
47e4d071cb26632ef874348e,0.5500708397935496,0.4852937262038191,0.4835061525783082
c079cee922c4ca280717426c,0.5535079159512378,0.570885975239092,0.5747673736157417
5e9f1fa43ed8028a0eef2ea3,0.5090687034570411,0.5109403645657911,0.5360291785730176
a256b71258db1ded33b4c295,0.5357008703276654,0.4821483673548573,0.4702810636679265
e9ec992790fd7dfdf86f3d12,0.5824734466689115,0.6555571661591155,0.6575033705336808
2a01115a5dabe13d490f4c3f,0.5657498207667728,0.556676440743122,0.5260481429555401
75b328ed2468eb11d07d068a,0.5915305011582815,0.5430606266940708,0.5139007595646691
cd6a746771cc2a7c71dda125,0.5061657822628155,0.5752528176289065,0.6024925424583721
03a44b8176f65f129a89fcd4,0.4907348000091275,0.4626234364655395,0.4969812779445539
fd387a4448955c0c377d857f,0.5534891316313406,0.5538716955574592,0.5459506166412134
b34bca4d77fe70f32629b50a,0.5884613097006581,0.6547280350507617,0.6279610453023873
59c2b64a440b012709e107ff,0.5539106338052723,0.6316263653381851,0.6360705618686109
7153a00544bdc8b283354d93,0.6191882749768127,0.6143545908128718,0.5709087692838126
d0ba9ba7911b01ae55d76949,0.5405283507749676,0.5979728468994405,0.5920713288779134
0e8b9215a3813b51825d1ffb,0.5637707373203031,0.5070020677846215,0.506194852320673
2f52f6bdfd1cb437b1118952,0.4922888943150766,0.3893230493841789,0.4185929453052164
efeac9b6d9dfdaffc63b175b,0.5358246230817498,0.4780785452705489,0.4766834634420286
bedff8fb4aacb4ef9d9110a4,0.58823509357315,0.6389475333987342,0.6055051611190491
1d20e64178f88883e6d78615,0.5571033791834424,0.4918351376433145,0.4865446698683341
cb2eebf5deae27c85a97b9f0,0.4922450439704133,0.464607464693901,0.4973912448509879
9a8a307d4f3f78856dddba6f,0.5369126498302094,0.4984850000352836,0.4948340686130937
6173179f2c1092ac0f659d8e,0.5121522406182287,0.5397524902809567,0.5477058833921298
fb1489f281e89b6c83b7ebef,0.5036913639202119,0.4711922235743389,0.4900725690965322
2f9cf2d5135e1a0ae03ea866,0.5661999507514975,0.4401104590691556,0.431124323356856
a5f10b543ed73d4104ad67e0,0.5576661560354094,0.5574124742610653,0.5620946220503749
7a8aea258b7f3d065402d9b0,0.5195253967697425,0.5792128967321858,0.5701871224040066
1c211aaaffcd815a41b9c3f7,0.5116459353616534,0.4866309139133631,0.4925094940561357
a5f5ce0d9dfb25b15231c2e2,0.5257402975405777,0.6219707172480713,0.6420782145934487
54310d3653d796bf019228a5,0.5339105592643182,0.4973803708211128,0.505967198029216
27a2c9ebd9adc603b5b8019b,0.5657087826019427,0.6657256160272736,0.669394104839719
d7a00bb5a78d1256a096bea2,0.4998126367494157,0.4307868977853296,0.4516074398430127
d987ce11872e3947bbe363a6,0.5165185290322908,0.4384919839539696,0.4341341449181352
e63454ed89029b651a7a5bd5,0.5786825398743192,0.5271502757481181,0.5401787282783018
b847a86a556768f4144b5477,0.4793279324297645,0.5154845282311666,0.5319632279516178
53dbebcf1a4d493f54d0c5d8,0.5453514928280767,0.4954123994986347,0.4981489800786571
d102e56c36fa584107b9e588,0.5343470085832217,0.6594439993768663,0.6761718529233403
de493fad3a2cd1571d8cfc6e,0.5757594415751349,0.5935085561401281,0.5993415948827011
abe79a153982f4eb4c17fe06,0.5044084355017352,0.4412743284690619,0.4535028227850916
4a73eed2ba74207296696fdc,0.5469962136677381,0.4873727527784685,0.485804002454139
597902130f50809cda40fc52,0.5349499797535346,0.4429633693671095,0.4568645923940636
565322ef5e3d55d9bcb4cf60,0.5753151398353127,0.4911679416999114,0.4770740279522646
1b9ce9a6127d00b916d482f9,0.5905506157270337,0.7052654797157779,0.6650141412366597
0a1ec5517001b24a7ce913dd,0.5874048749355611,0.6769650244753264,0.6500403677862123
d8ff0f5eef1eff81d0e96424,0.5785498705084126,0.5807654269214444,0.5829312453149154
9529fef64f2cd0058b837f11,0.6067299180768927,0.6584823451295947,0.6434334029502062
85e34a19a138b06344ef5fb1,0.5164157231781598,0.5889597575850041,0.5944974241262686
d2f63cdb8756fd1844605fdf,0.495459680916593,0.3609484229975865,0.4099039354633397
32897d6bf44fa3bef2b44498,0.5888622677847104,0.6718590061934845,0.6580719950572975
cbb30651d3e3b3a1993c3e4e,0.5681705648004294,0.584389488092671,0.6047215553611636
a6bc392af441815abf4f37ac,0.6503600203140395,0.5611228681453861,0.5057765137070991
2b52e2ad9fb3674334c10a41,0.5861435680136228,0.444951963797217,0.4161970634310026
fb588a5b9a11338b0b77387b,0.5367940066001479,0.5487720910689643,0.557046236353103
19cfc7f2d7b67883553e3804,0.6080084403813422,0.5468992456342032,0.5463779395986861
db228ad9e8d948769a069045,0.5499388834854777,0.677923478672958,0.682636600425896
534aac96018e1ab07ce965a0,0.5977005738722883,0.5152496151202902,0.5054966498316235
df5fad8c86d2c8176ef84f5a,0.5340482048142685,0.6126778864720612,0.6417553106588334
b47460983c5f31e4a556cc9b,0.5779172105294827,0.6565919010051458,0.6461811921241984
360eece55c0aa8295c4aeb25,0.5421187944749272,0.5157944327404429,0.5099225312969884
aafab950da1a4e796b665800,0.5733131841545579,0.4297585495292032,0.425739274664392
4e58210e551a7875c6c3f220,0.5721061669261931,0.5131651251937508,0.529031097208195
7b77fcd7565428b50ada3b15,0.5516278590204792,0.6700357420162754,0.6773752474800929
3a5923da2cf5ee23b2b53efe,0.517674838619975,0.6203622454474393,0.6482023633545784
fbfe621b8c5a40a9c0e9642b,0.6010831335117691,0.6019727014775763,0.6002188178361125
78262108af7a80e958934213,0.5752345973193238,0.5602729628844428,0.5449659728543562
e992a9f02ceb5cee3051399c,0.4958663134598536,0.6073398991031833,0.6436547538003466
f2e80ece89c13593acbd8335,0.569813778560459,0.5186698741056482,0.5085517610169569
3c80a658acd97e80a5df0fee,0.5435464721404694,0.4994082046366799,0.487967845203375
ea443f0bc3c1b13298fd94de,0.5427809357825504,0.5509348238367309,0.5527187595759323
8d210f8ea69a20ae4e1c7454,0.5222992905164529,0.621398257453531,0.61245278804681
2b07274ec03b24a1509f37f4,0.5692351827602842,0.475914894334325,0.4512501791612657
fdac233c3b7f1671e88d561b,0.5369961311778344,0.5103652347595947,0.4976800084588837
dfbf7c403ac908c2c4a77736,0.5493941988614984,0.4981708757134532,0.4952525346856539
1e7bd9dec7c26593d72c79f5,0.5535517228657791,0.4957588576245216,0.4967391569387228
e8cbf3e7bbf4b1aad17c00f4,0.546498573193478,0.527244937431431,0.5115026300979298
d68f7228c2e2d1d3ce942331,0.5373815876551032,0.6225647790331608,0.6335588818855735
6ee56306a560c6d09459f48d,0.5610659691332494,0.4567475115962147,0.4313185387129267
f3252844d55b0f0f2e5c6a25,0.5761113198176819,0.5201710757040312,0.510119841065286
07175c986f639ee8c12a6d90,0.4874993602242884,0.4631172948204949,0.4821445565340645
333879002e23cf06853bf551,0.6367278090268496,0.6244355857817276,0.5771968515908542
08967be556304c04d914cbdf,0.5923076361824198,0.5712052294346888,0.5721913735280557
19862bff77e2190b0a8803ff,0.5662653216802774,0.6227780924271251,0.6395465168682193
d367abcfb0799d5c97bd1ab5,0.527536667067564,0.5502619821133079,0.5453751947992483
1855a98cdd80903ee0fc49ec,0.57756799309925,0.4966371451066284,0.473653973907397
b62eb978cdb32e30c9e05571,0.5445646121892505,0.673622467844178,0.6762314751005707
c11fd8423395c4ca89f7cea8,0.5360801035041254,0.4323867858688099,0.4456459543646991
b930e6eb86b804b066defe6c,0.5744124689111968,0.6307609474704147,0.6296620932205438
cf2ea09c5a474c5d2e09fed7,0.5390406172709392,0.6118200102441826,0.612283634581654
1d148e7c83444f29c59997c6,0.5273257266203069,0.4439672584038112,0.470898505724958
d184d32d387507e67f18a746,0.5933021360803166,0.691560781134552,0.6619809739012075
ba796f2e8012d37608452c5e,0.5370580108966981,0.4303299647373144,0.4135611309843526
21159b3d42151dffcebb0eb1,0.5175327279173577,0.4699779510485457,0.4711258312124423
7684845066e58c269cefc8d3,0.5275300744732633,0.5896503795301735,0.6045750215292428
6436d89f1e2af62538102d18,0.5302376068660395,0.5409968063123173,0.5616158547519458
